player,capitalization_statistics_fraction_all_caps_messages,capitalization_statistics_fraction_lowercase_messages,capitalization_statistics_fraction_messages_starting_uppercase,capitalization_statistics_fraction_titlecase_messages,capitalization_statistics_fraction_uppercase_messages,capitalization_statistics_mean_capital_letters_per_message,character_repetition_statistics_average_repeated_character_length,character_repetition_statistics_elongated_word_frequency,internet_slang_statistics_ass_frequency,internet_slang_statistics_bitch_frequency,internet_slang_statistics_bro_frequency,internet_slang_statistics_btw_frequency,internet_slang_statistics_cock_frequency,internet_slang_statistics_cunt_frequency,internet_slang_statistics_dick_frequency,internet_slang_statistics_emoticon_frequency,internet_slang_statistics_fag_frequency,internet_slang_statistics_faggot_frequency,internet_slang_statistics_fr_frequency,internet_slang_statistics_fuck_frequency,internet_slang_statistics_idgaf_frequency,internet_slang_statistics_idk_frequency,internet_slang_statistics_ik_frequency,internet_slang_statistics_imo_frequency,internet_slang_statistics_lmao_frequency,internet_slang_statistics_lmfao_frequency,internet_slang_statistics_loam_frequency,internet_slang_statistics_lol_frequency,internet_slang_statistics_mta_frequency,internet_slang_statistics_mtx_frequency,internet_slang_statistics_newfag_frequency,internet_slang_statistics_ngl_frequency,internet_slang_statistics_nigga_frequency,internet_slang_statistics_nigger_frequency,internet_slang_statistics_oldfag_frequency,internet_slang_statistics_rn_frequency,internet_slang_statistics_shit_frequency,internet_slang_statistics_tbh_frequency,internet_slang_statistics_u_frequency,internet_slang_statistics_ur_frequency,message_statistics_mean_characters_per_line,message_statistics_mean_words_per_line,message_statistics_median_characters_per_line,message_statistics_median_words_per_line,message_statistics_stdev_characters_per_line,message_statistics_stdev_words_per_line,punctuation_statistics_comma_frequency,punctuation_statistics_double_comma_frequency,punctuation_statistics_double_exclamation_mark_frequency,punctuation_statistics_double_period_frequency,punctuation_statistics_double_question_mark_frequency,punctuation_statistics_exclamation_mark_frequency,punctuation_statistics_period_frequency,punctuation_statistics_question_mark_frequency,punctuation_statistics_triple_comma_frequency,punctuation_statistics_triple_exclamation_mark_frequency,punctuation_statistics_triple_period_frequency,punctuation_statistics_triple_question_mark_frequency,word_statistics_fraction_one_letter_words,word_statistics_fraction_words_over_8_letters,word_statistics_mean_word_length,word_statistics_median_word_length,word_statistics_stdev_word_length,word_statistics_unique_words
Guka,-5.669379212872299,25.507882126266438,-22.661087005893094,-15.505597284947596,-5.712814395016093,-9.687329491846768,-0.9152874441283414,-4.370348724050771,-5.2693914092740926,-3.956575281361538,130.67722493678605,20.851150690677258,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-7.558441271127571,-3.926437691899146,-3.615222953151679,5.411992671403066,-8.377776441914788,-0.9782669584878675,-6.35649751361966,20.73641530027403,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,9.469705417738087,-10.019028648201282,-3.2845549018524998,48.00153831180159,1.8511338867946423,-4.305980608795332,-10.558193969243028,-2.4708294743697614,-2.588197016703589,-5.063229669784655,-11.143262146572512,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-7.0314037849554,-12.859787204216637,-8.224035392638612,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,14.790932916980047,2.742454476527529,-14.131459691941073,-37.581606467737636,-2.0443971834451546,-5.105655336714468
surtwexalt,-8.973932343430121,-26.88680082456759,26.13294972680777,-1.7915031400938959,-9.013722169998367,1.3264546931850594,-0.32942720716599394,28.23636532183178,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-8.377776441914788,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,12.807580667306826,20.25862110324875,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,20.186320461051185,-10.019028648201282,-3.2845549018524998,-1.09133153585896,-5.194309862062858,1.5843366172377928,8.913575427498733,1.4369764449932303,15.195512101552403,-2.9606822610697265,-2.3700645818085055,2.4943688226521794,-1.5529857805353708,-4.3543825262744935,237.88849653123384,-4.45010801590131,-1.2672645659410366,155.6130028329844,-0.8824941765971238,-1.430997200377838,-4.194707444946116,195.64319154192054,-3.6216674621000084,-4.5685345340476475,-9.380554420567538,2.8347452557810384,7.063530854177199,-0.23308897843514348,-5.675847022495279
Razzle,-4.246250492413089,7.087675225408938,-8.655429433260094,-2.5422747173669094,-4.291255572213506,-6.52250277102368,2.2232495395985215,3.9271648847139042,-5.2693914092740926,-3.956575281361538,-5.804006616964191,6.415155285131294,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,7.39772558360468,12.468304607041556,13.341543166656667,-1.7743198170587269,-4.394052755321534,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,3.797123127354522,-3.5923295404332083,-1.6895353624704756,-6.39257451580118,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,15.465736916127844,-3.2845549018524998,-9.28276384869222,-5.194309862062858,2.6357859707041253,9.456040597940712,0.0971572726402045,6.303657542424407,4.539973313051276,8.61947031908435,9.206579909440489,-1.5529857805353708,-4.3543825262744935,-1.3232626178828721,-4.45010801590131,-7.0314037849554,0.28068075867030273,-2.478613394725638,-1.430997200377838,-4.194707444946116,0.03361564874421937,-3.6216674621000084,-15.345122007642036,-6.0204067696906645,7.796700737174702,7.063530854177199,-2.0754303901381705,-1.4379358443946635
bl,2.1931782356963154,-5.582453216603132,5.801035007775027,10.740341509513796,2.1410696213210447,-3.199889923292892,-5.309239221345949,-8.672158534005503,-5.2693914092740926,-3.956575281361538,-5.804006616964191,93.7641136188926,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,26.52178560625958,-8.377776441914788,-0.9782669584878675,88.75914950066975,-3.5370327155690457,-2.11967848614096,29.20343597558465,44.57713811393703,-1.6895353624704756,-10.119492855724712,114.41674801189053,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,28.31005944413184,-5.194309862062858,-4.997950364484148,-14.06705131507079,-1.4659650951049923,-2.588197016703589,-7.67577889393629,-13.586674026492554,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,52.62703315586733,28.062997854425685,-7.0314037849554,41.49422787038016,7.498773599018775,-1.430997200377838,-4.194707444946116,71.29940578981429,-3.6216674621000084,15.06239642281342,2.268207446791559,-3.5288264682145716,7.063530854177199,-1.782446565016897,-7.078210357794028
Mega,-8.973932343430121,14.328280979182304,-11.454140754668908,-8.458076682731113,-9.013722169998367,-10.078789640594298,-0.9152874441283414,6.265621987175886,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,10.70270304676667,8.153108462295013,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,8.353129835558182,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,7.293599178064848,-5.194309862062858,0.376034197661777,9.32748647372848,2.330189226561914,28.533293940244395,-3.8497679223824517,-3.26200060652315,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,12.052509476641529,-4.45010801590131,-7.0314037849554,-5.179590437913751,-9.69358740100099,-1.430997200377838,-4.194707444946116,6.3579108256312775,-3.6216674621000084,1.4614335281852946,14.548591556946779,-3.3311399932237182,7.063530854177199,-1.7875238673245746,-6.091932847254249
willb,-8.973932343430121,22.166443309649875,-21.01105628390638,-15.505597284947596,-9.013722169998367,-3.760162298457712,-5.309239221345949,-8.672158534005503,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,-1.7743198170587269,30.86376342415333,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,109.02302969289275,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,10.391984790542802,-5.194309862062858,-1.7754431081675757,2.9313434240487948,0.0971572726402045,15.195512101552403,-7.291849588658824,-10.231850215013816,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-7.0314037849554,-8.392198548428334,-7.589571686849421,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-0.44146791501612626,-21.35461329233719,-17.61036429655084,7.063530854177199,-4.492045356946576,-7.12444211610058
cakePhone,7.218377996303213,-29.10094437777875,31.112361012554793,73.29316230298011,7.160725927414781,17.159007509258764,-5.309239221345949,-8.672158534005503,-5.2693914092740926,34.786309753051476,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-8.377776441914788,-0.9782669584878675,21.24182493612235,-3.5370327155690457,-2.11967848614096,13.550870897685485,-3.5923295404332083,-1.6895353624704756,30.586952017636985,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,9.863238490809007,59.71870538712863,45.25604714607844,10.904346579627077,-6.517966302625687,-17.70297440030517,-3.5873454513306164,-11.480051575831585,-8.012945565722266,-13.238011564094228,5.885846422433236,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,29.55442050773599,-14.217665932617585,18.77027819255374,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,18.341056692749174,-17.20639052973415,-15.282176800799864,-37.581606467737636,-3.065809058223471,-6.400144569297929
chewibles,-3.2251831103887003,22.82606512312775,-19.95244410220623,-12.503103300571343,-3.27131456144932,-11.12299221488652,0.5493631482775276,0.6387525147799525,27.13132089707622,60.266293039487515,0.9096825202587722,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-2.08894206019924,17.27608793151619,-3.615222953151679,2.114224731912624,-8.377776441914788,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,48.285979185982335,49.36453305872721,-1.6895353624704756,45.308700025518405,2.29779242674636,-2.2225771117268254,20.095843353210164,-2.4137585455807633,2.4066899154414987,-2.2152846435123448,-2.214563341749283,10.700229520370844,8.814235439302943,11.635235571489046,-9.28276384869222,44.36584843511512,-3.547467194259548,-8.923296569436204,-1.9125714858893343,-2.588197016703589,-5.668984093981412,-8.322567851359711,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,4.71521028037342,-4.971952127531458,-4.9374584355657225,-3.175365046755284,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,0.7720911580657708,-2.152938666739676,-7.645867236742891,7.063530854177199,-2.953718872328794,-3.9498613790506645
haydenlee,-5.141432854735841,24.578185565178362,-22.37503736417388,-11.001856308383216,-5.185450430965669,-10.714391207554781,4.943314925495135,-6.211590276949684,-5.2693914092740926,-3.956575281361538,43.87380989128095,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,17.298331680096783,-3.926437691899146,-3.615222953151679,-1.7743198170587269,7.960140934230306,-0.9782669584878675,0.5520319712055118,-3.5370327155690457,-2.11967848614096,-2.674400961578264,-3.5923295404332083,-1.6895353624704756,-7.572040242054543,2.769881113583937,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,3.0630333809748205,-0.06500126083685834,-3.2845549018524998,-9.28276384869222,-5.194309862062858,-3.230087948279916,-12.634168295442128,-2.3591778766736757,-11.480051575831585,-4.58579604370586,-10.695213028881428,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-5.049412697029326,-1.164434720386684,-14.758657457311363,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-21.95909935910875,-1.5682111322788028,2.0642371119026564,7.063530854177199,-2.498533113092005,-2.393392182730075
morus,-8.973932343430121,5.445030337985724,-9.463913095705205,-15.505597284947596,-9.013722169998367,-6.50622645808716,-0.18296214792540688,-5.983146306946627,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-9.319474775232818,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-2.4261892474863127,-0.9782669584878675,-2.581532075774013,4.049494977547039,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,37.028475962225706,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,21.43496143036997,-5.498610159063362,-10.019028648201282,-3.2845549018524998,-7.790773696744559,-5.194309862062858,4.494219033601063,21.363890350887583,1.4369764449932303,15.195512101552403,6.545402829421327,15.352029909165925,32.015280629862666,-1.5529857805353708,4.289497702875665,-3.6837121230083216,-4.45010801590131,2.805350859777663,-2.8520410883141887,-9.039614189446366,-1.430997200377838,5.729320811974451,-3.0844265539587905,-3.6216674621000084,-13.166537539209099,5.5926421534666035,4.57158310299547,7.063530854177199,-1.8587460573529901,0.9198838292394969
Boomhauer,6.447315599173052,-18.80765395226525,20.11098596475543,-15.505597284947596,6.390514113252248,10.1988460645277,-0.9152874441283414,11.726746048683061,-5.2693914092740926,76.44532591908698,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,146.77555829462986,32.29198900748262,-3.926437691899146,-3.615222953151679,-1.7743198170587269,81.91996045419897,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,-9.28276384869222,-5.194309862062858,-3.8080984460271528,-11.237979508943823,-2.1358746812815053,-11.480051575831585,-7.072739035420005,-11.125708835723847,77.40422965912255,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,10.091835781802152,57.00691642501704,11.705409458096435,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-15.648007285497869,-6.0204067696906645,-2.7493675288859794,-37.581606467737636,1.690713232369145,-7.2323162188158685
fern,4.154967932029339,14.728427404461431,-17.338101180507547,-15.505597284947596,4.100695206282564,-2.9505119319821986,-0.7821373902732625,22.061389902062835,20.657540873176078,-3.956575281361538,-5.804006616964191,12.150854171056915,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,18.251940897093046,-3.926437691899146,49.0281687707894,-1.7743198170587269,-2.193910807644848,-0.9782669584878675,1.488091930857818,-3.5370327155690457,-2.11967848614096,47.27450862693038,-3.5923295404332083,-1.6895353624704756,-1.441646176167857,3.9546852955052647,-2.2225771117268254,24.7186118869527,-2.4137585455807633,78.62595810408648,31.60597270314297,-2.214563341749283,13.94476883760656,-4.367662583651966,14.623588302526526,-6.182324814232502,13.109317196824668,-3.6180404956432493,-11.481891375472067,-1.6892682904971632,-7.034124296267587,-6.145073619811704,-10.076047515403465,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-4.6591164560726375,-1.0608740710272226,4.217586900993139,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-1.6871817463902514,-4.9393695762679055,-0.5504975937300265,7.063530854177199,-2.370120895998607,-2.5166768715475474
Murmesteren,-7.278402464924013,-23.57668903430048,23.931464806989418,13.717629505395104,-7.320062683358247,2.2938104953171314,0.5493631482775276,-7.342727471503724,19.40389102910526,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-10.804018159800929,-3.926437691899146,-3.615222953151679,-1.7743198170587269,9.27679159874095,-0.9782669584878675,-2.623858247466746,-3.5370327155690457,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-8.743118668520998,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,11.493389335423021,-3.2845549018524998,-7.807502388006761,-5.194309862062858,2.026797275789408,11.945419664293121,0.7670668588167174,6.303657542424407,2.4403421020098017,7.822801447386112,-6.149621484673756,-1.5529857805353708,-4.3543825262744935,26.195201077886928,-2.0457124369209168,-0.5481769507101142,38.21847652276495,5.9502930754199435,-1.430997200377838,-4.194707444946116,19.459802665237234,-3.6216674621000084,-3.6936963295633976,8.503342852319548,4.318202911346166,7.063530854177199,-1.0370968156958846,1.8907507536770924
cobblestone100mc,5.1063375172075585,26.55884345619209,-21.90857530752173,-15.505597284947596,5.051015306013065,-6.409276246247894,0.5493631482775276,5.591737151633867,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-8.377776441914788,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,-9.28276384869222,-5.194309862062858,-2.2046814531345014,-1.4926881586904563,-0.7960555089284793,6.303657542424407,-6.17645172415668,-10.172743430814545,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-7.0314037849554,-14.217665932617585,-9.722514060757979,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,14.1622805876817,-17.54533424817757,-11.51292744443859,7.063530854177199,-2.6903054662221733,-6.893283324567818
iq88,-8.973932343430121,7.388241415747477,-4.803124853540205,-7.577136607454051,-9.013722169998367,-6.092624344676099,-0.9152874441283414,-6.691889091218408,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-3.60651809887647,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-8.377776441914788,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,-3.7319427814608916,-3.5923295404332083,-1.6895353624704756,-6.019104619524918,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,32.61787867647645,-5.498610159063362,-2.0080107821699977,-3.2845549018524998,-7.0852710466064694,-5.194309862062858,2.1329974282016093,9.6804426510408,0.20880887033629,6.303657542424407,4.025330228033774,10.982561624719107,3.22392941390732,-1.5529857805353708,-4.3543825262744935,-3.015769931405351,-4.45010801590131,-7.0314037849554,-7.008008159197861,-8.933002671939839,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-10.751572736277287,7.3205719410351024,9.516289467112214,7.063530854177199,-0.8844288525970464,-1.4687570165990316
biglooc,-8.973932343430121,20.550847853450442,-18.517947884974863,-15.505597284947596,-9.013722169998367,-12.080342401146877,-5.309239221345949,-8.672158534005503,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-8.377776441914788,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-4.14962670028489,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,-9.28276384869222,-5.194309862062858,-3.5938796431339886,-7.1857646575939595,-0.5727523135363084,6.303657542424407,-7.865173474975399,-13.584903761739856,-15.347100965886764,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-7.0314037849554,-14.217665932617585,0.020890475614890654,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-14.411609327563564,-13.369836099693703,-1.3695593639468522,7.063530854177199,-2.961475890749754,-5.922416400130223
feather,-1.4861587759233774,-3.9345869093663466,4.7588073658215375,-5.239844731429942,-1.5342085989402645,-0.25074136507945716,1.037580012412817,-6.740942253527013,-3.775975476140086,-3.956575281361538,-3.018976087525754,-2.1130978042253536,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-8.741108954404877,-3.926437691899146,-3.615222953151679,-1.236626602363842,-7.665383370033334,-0.9782669584878675,7.199176645186433,0.0953359898896568,4.278557824724435,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,12.327266845974568,17.74633802442244,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-2.1387388478810894,-10.019028648201282,-3.2845549018524998,-7.854057975330734,-5.194309862062858,0.45492240703016334,6.3937902502256385,-0.3494491181441374,6.303657542424407,0.4551998236190492,3.8679486120149265,4.883662142654097,-1.5529857805353708,10.566750613478474,-1.5727026579941685,0.34789255999963764,10.487935007524731,-5.902764723677451,-5.837264653817521,-1.430997200377838,4.370759855538503,-4.048421831062424,-2.7351942020427042,6.003510927675419,2.9353074254367897,0.7018730856701824,7.063530854177199,-1.4319396272729574,17.640369750109198
Naga Sake,-8.973932343430121,-3.0152083679157795,2.2859732290805086,-15.505597284947596,-9.013722169998367,0.22444147444066523,0.06114628414223775,2.9308881093586345,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,-12.255640277351585,-3.926437691899146,-3.615222953151679,-1.7743198170587269,4.462727428633497,-0.9782669584878675,9.93242062950024,-3.5370327155690457,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,32.89883422251053,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,-9.28276384869222,-5.194309862062858,4.71451423523014,23.74519081689981,1.8835828357775721,24.0873666606804,2.1207625032856234,8.299669901973497,18.981846561759152,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-2.1021429078622482,-9.091817141942915,-3.2128320140280486,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-9.884850714185921,-11.23608549719473,-1.6007426036583499,7.063530854177199,-3.063546974931392,-5.660436436393094
VCR Frog Dad2,-8.973932343430121,19.263420224291515,-24.45154587443187,-15.505597284947596,-9.013722169998367,-11.996944369457188,-5.309239221345949,-8.672158534005503,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,12.701766490657938,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-8.377776441914788,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,42.2344350446017,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,-9.28276384869222,-5.194309862062858,1.193086683055577,10.667523485897288,1.2136732496010594,19.6414393811164,-2.0703904255832644,-0.5497212814544951,12.995233888776553,-1.5529857805353708,-4.3543825262744935,-5.123680403469964,-4.45010801590131,-7.0314037849554,4.826126547534721,34.14543998372586,-1.430997200377838,-4.194707444946116,-4.986556575924443,-3.6216674621000084,-18.935954699330495,-19.546013157136013,3.5049945086487404,7.063530854177199,-2.993860374868133,-7.247726804918052
niriacirian,-8.973932343430121,-13.583572128402578,11.983802903920042,5.290365147822357,-9.013722169998367,2.4992741552279436,-0.9152874441283414,-4.045089933541999,-5.2693914092740926,-3.956575281361538,-5.804006616964191,9.37880488899854,-2.773018678087319,-3.8240630607562167,-4.0500462807817215,7.953772032353688,-3.926437691899146,-3.615222953151679,-1.7743198170587269,1.8633083524005514,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,-2.11967848614096,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-10.119492855724712,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,18.95769852738049,-5.194309862062858,12.373390219929295,52.422072541883175,4.116614789699282,41.871075778936394,22.341138791009275,50.96992998808613,5.5317969614985305,-1.5529857805353708,-4.3543825262744935,40.58087204533073,-0.16156951153302498,-7.0314037849554,22.524840716598717,5.622216191436067,-1.430997200377838,-4.194707444946116,15.137961103380867,-3.6216674621000084,-5.293393878019053,-3.124328291328187,-2.7405389160336275,7.063530854177199,-2.644476314899517,-2.763246249182492
Nulz,-7.416979426148069,-6.456247764643023,5.636197227327099,-0.8684391111133585,-7.458486776016334,-1.9635196338666767,-0.036497088684819844,-3.066076600819816,-5.2693914092740926,-3.956575281361538,-5.804006616964191,-3.9702834976513675,-2.773018678087319,-3.8240630607562167,4.2400135451717516,1.2113292138970513,-3.926437691899146,-3.615222953151679,-1.7743198170587269,-5.896189700975492,-0.9782669584878675,-6.35649751361966,-3.5370327155690457,20.168267622748306,-8.092182049533115,-3.5923295404332083,-1.6895353624704756,-3.154649007711586,-5.974488881248469,-2.2225771117268254,-2.9840083704014586,-2.4137585455807633,-3.839132326905826,-2.2152846435123448,-2.214563341749283,-5.498610159063362,-10.019028648201282,-3.2845549018524998,-8.038556931199224,-5.194309862062858,3.22832375640077,14.091244423581324,0.0971572726402045,1.8577302628604093,17.237586971758294,37.83721642064319,9.358273564004591,-1.5529857805353708,-4.3543825262744935,-2.720088051473125,-4.45010801590131,-5.207015740876027,3.172857093893324,-4.240816411486774,-1.430997200377838,-4.194707444946116,-3.399040644033744,-3.6216674621000084,4.5099746109500565,7.98944289062763,1.2018326657579053,7.063530854177199,-1.091289442802726,2.2451942340273257
